,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank
586,Random Forest,737,MNAR,0.01,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,3.0
587,VAE,737,MNAR,0.01,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,4.0
588,Mean/Mode,737,MNAR,0.1,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0
589,KNN,737,MNAR,0.1,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,2.0
590,Random Forest,737,MNAR,0.1,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,3.0
591,VAE,737,MNAR,0.1,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,4.0
592,Mean/Mode,737,MNAR,0.3,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0
593,KNN,737,MNAR,0.3,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,2.0
594,Random Forest,737,MNAR,0.3,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,3.0
595,VAE,737,MNAR,0.3,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,4.0
596,Mean/Mode,737,MNAR,0.5,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0
597,KNN,737,MNAR,0.5,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,2.0
598,Random Forest,737,MNAR,0.5,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,3.0
599,VAE,737,MNAR,0.5,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,4.0
600,KNN,803,MAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
601,VAE,803,MAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.942113781469513,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
602,Mean/Mode,803,MAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
603,Random Forest,803,MAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
604,VAE,803,MAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.941880801202808,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
605,KNN,803,MAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
606,Mean/Mode,803,MAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
607,Random Forest,803,MAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
608,VAE,803,MAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.941880801202808,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
609,KNN,803,MAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
610,Mean/Mode,803,MAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
611,Random Forest,803,MAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
612,KNN,803,MAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
613,Mean/Mode,803,MAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
614,Random Forest,803,MAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
615,VAE,803,MAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
616,VAE,803,MCAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9430565928905782,0.0,0.9425906073042984,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
617,Mean/Mode,803,MCAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9430565928905782,0.0,0.9428235934894224,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
618,KNN,803,MCAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9430565928905782,0.0,0.9428235934894224,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
619,Random Forest,803,MCAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9430565928905782,0.0,0.9428235934894224,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
620,Mean/Mode,803,MCAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9402445727864092,0.0,0.9397787534196596,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
621,KNN,803,MCAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9402445727864092,0.0,0.9402473417288388,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
622,Random Forest,803,MCAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.940943414459062,0.0,0.9402501945789477,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
623,VAE,803,MCAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.93744957459067,0.0,0.940952080293143,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
624,VAE,803,MCAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9255430242272348,0.0,0.9264796460843966,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
625,Mean/Mode,803,MCAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.92825659763874,0.0,0.9280347718108384,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
626,KNN,803,MCAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9296844181459566,0.0,0.930854708431634,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
627,Random Forest,803,MCAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9359886742286908,0.0,0.9364792571487618,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
628,VAE,803,MCAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9017738180286669,0.0,0.9124837178921926,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
629,Mean/Mode,803,MCAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9233149885417,0.0,0.9221361858423904,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
630,KNN,803,MCAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.931119667674133,0.0,0.9294579738707336,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
631,Random Forest,803,MCAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9332237401507852,0.0,0.9334625451566864,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
632,KNN,803,MNAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
633,VAE,803,MNAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.942113781469513,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
634,Mean/Mode,803,MNAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
635,Random Forest,803,MNAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
636,KNN,803,MNAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
637,VAE,803,MNAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9421165433719034,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
638,Mean/Mode,803,MNAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
639,Random Forest,803,MNAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
640,KNN,803,MNAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
641,Mean/Mode,803,MNAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
642,Random Forest,803,MNAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
643,VAE,803,MNAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
644,KNN,803,MNAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,4.0
645,VAE,803,MNAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.942113781469513,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,3.0
646,Mean/Mode,803,MNAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0
647,Random Forest,803,MNAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,2.0
648,Mean/Mode,823,MAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
649,KNN,823,MAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
650,Random Forest,823,MAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
651,VAE,823,MAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,4.0
652,Mean/Mode,823,MAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
653,KNN,823,MAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
654,Random Forest,823,MAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
655,VAE,823,MAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,4.0
656,Mean/Mode,823,MAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
657,KNN,823,MAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
658,Random Forest,823,MAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
659,Mean/Mode,823,MAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
660,KNN,823,MAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
661,Random Forest,823,MAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
662,Mean/Mode,823,MCAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9636689814814816,0.0,0.9644965450785308,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
663,KNN,823,MCAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9636689814814816,0.0,0.9644965450785308,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
664,Random Forest,823,MCAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9636689814814816,0.0,0.964664351851852,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
665,Mean/Mode,823,MCAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9601328903654484,0.0,0.95966791435219,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
666,KNN,823,MCAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9601328903654484,0.0,0.95966791435219,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
667,Random Forest,823,MCAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9603853476630082,0.0,0.9601612590751604,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
668,Mean/Mode,823,MCAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9477770191936185,0.0,0.9480859930914182,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
669,KNN,823,MCAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9477770191936185,0.0,0.9480859930914182,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
670,Random Forest,823,MCAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9477770191936185,0.0,0.9489508492466792,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
671,Random Forest,823,MCAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9388176386205396,0.0,0.9391331418730876,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
672,KNN,823,MCAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9388176386205396,0.0,0.9391832131759802,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
673,Mean/Mode,823,MCAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9388176386205396,0.0,0.9392687620273392,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
674,Mean/Mode,823,MNAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
675,KNN,823,MNAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
676,Random Forest,823,MNAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
677,Mean/Mode,823,MNAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
678,KNN,823,MNAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
679,Random Forest,823,MNAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
680,Mean/Mode,823,MNAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
681,KNN,823,MNAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
682,Random Forest,823,MNAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
683,Mean/Mode,823,MNAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0
684,KNN,823,MNAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,2.0
685,Random Forest,823,MNAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,3.0
686,Mean/Mode,847,MAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
687,KNN,847,MAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
688,Random Forest,847,MAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
689,VAE,847,MAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
690,Mean/Mode,847,MAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
691,KNN,847,MAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
692,Random Forest,847,MAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
693,VAE,847,MAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
694,Mean/Mode,847,MAR,0.3,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
695,KNN,847,MAR,0.3,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
696,Random Forest,847,MAR,0.3,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
697,VAE,847,MAR,0.3,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
698,Mean/Mode,847,MAR,0.5,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
699,KNN,847,MAR,0.5,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
700,Random Forest,847,MAR,0.5,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
701,VAE,847,MAR,0.5,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
702,Random Forest,847,MCAR,0.01,year,downstream_performance_mean,F1_macro,0.8398632850555302,0.0,0.8398632850555302,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
703,Mean/Mode,847,MCAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8401216904741261,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
704,KNN,847,MCAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8401216904741261,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
705,VAE,847,MCAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8401216904741261,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
706,Random Forest,847,MCAR,0.1,year,downstream_performance_mean,F1_macro,0.847558855033688,0.0,0.8473010269668378,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
707,KNN,847,MCAR,0.1,year,downstream_performance_mean,F1_macro,0.847558855033688,0.0,0.8473083302250842,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
708,Mean/Mode,847,MCAR,0.1,year,downstream_performance_mean,F1_macro,0.8490832664833509,0.0,0.8475587952886464,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
709,VAE,847,MCAR,0.1,year,downstream_performance_mean,F1_macro,0.8490832664833509,0.0,0.8498561750010363,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
710,VAE,847,MCAR,0.3,year,downstream_performance_mean,F1_macro,0.8429135081973297,0.0,0.8378022808733313,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
711,Random Forest,847,MCAR,0.3,year,downstream_performance_mean,F1_macro,0.8429135081973297,0.0,0.8408624384884457,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
712,KNN,847,MCAR,0.3,year,downstream_performance_mean,F1_macro,0.8428879980326925,0.0,0.8411127154468145,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
713,Mean/Mode,847,MCAR,0.3,year,downstream_performance_mean,F1_macro,0.8429135081973297,0.0,0.8411299698947406,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
714,VAE,847,MCAR,0.5,year,downstream_performance_mean,F1_macro,0.8383636684107018,0.0,0.8388284722253854,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
715,Mean/Mode,847,MCAR,0.5,year,downstream_performance_mean,F1_macro,0.8383636684107018,0.0,0.839104986108898,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
716,KNN,847,MCAR,0.5,year,downstream_performance_mean,F1_macro,0.8383636684107018,0.0,0.839104986108898,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
717,Random Forest,847,MCAR,0.5,year,downstream_performance_mean,F1_macro,0.8398632850555302,0.0,0.8409128824581237,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
718,Mean/Mode,847,MNAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
719,KNN,847,MNAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
720,Random Forest,847,MNAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,3.0
721,VAE,847,MNAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,4.0
722,Mean/Mode,847,MNAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0
723,KNN,847,MNAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,2.0
