,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
584,Mean/Mode,737,MNAR,0.01,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.01
588,Mean/Mode,737,MNAR,0.1,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.1
592,Mean/Mode,737,MNAR,0.3,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.3
596,Mean/Mode,737,MNAR,0.5,INCOME,downstream_performance_mean,F1_macro,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.5
602,Mean/Mode,803,MAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.01
606,Mean/Mode,803,MAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.1
610,Mean/Mode,803,MAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.3
613,Mean/Mode,803,MAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.5
617,Mean/Mode,803,MCAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9430565928905782,0.0,0.9428235934894224,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.01
623,VAE,803,MCAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.93744957459067,0.0,0.940952080293143,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.1
627,Random Forest,803,MCAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9359886742286908,0.0,0.9364792571487618,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.3
631,Random Forest,803,MCAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9332237401507852,0.0,0.9334625451566864,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.5
634,Mean/Mode,803,MNAR,0.01,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.01
638,Mean/Mode,803,MNAR,0.1,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.1
641,Mean/Mode,803,MNAR,0.3,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.3
646,Mean/Mode,803,MNAR,0.5,RollRate,downstream_performance_mean,F1_macro,0.9423495236386082,0.0,0.9423495236386082,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.5
648,Mean/Mode,823,MAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.01
652,Mean/Mode,823,MAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.1
656,Mean/Mode,823,MAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.3
659,Mean/Mode,823,MAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.5
664,Random Forest,823,MCAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9636689814814816,0.0,0.964664351851852,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.01
667,Random Forest,823,MCAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9603853476630082,0.0,0.9601612590751604,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.1
670,Random Forest,823,MCAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9477770191936185,0.0,0.9489508492466792,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.3
673,Mean/Mode,823,MCAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9388176386205396,0.0,0.9392687620273392,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.5
674,Mean/Mode,823,MNAR,0.01,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.01
677,Mean/Mode,823,MNAR,0.1,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.1
680,Mean/Mode,823,MNAR,0.3,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.3
683,Mean/Mode,823,MNAR,0.5,total_rooms,downstream_performance_mean,F1_macro,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.5
686,Mean/Mode,847,MAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.01
690,Mean/Mode,847,MAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.1
694,Mean/Mode,847,MAR,0.3,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.3
698,Mean/Mode,847,MAR,0.5,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.5
703,Mean/Mode,847,MCAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8401216904741261,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.01
709,VAE,847,MCAR,0.1,year,downstream_performance_mean,F1_macro,0.8490832664833509,0.0,0.8498561750010363,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.1
713,Mean/Mode,847,MCAR,0.3,year,downstream_performance_mean,F1_macro,0.8429135081973297,0.0,0.8411299698947406,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.3
717,Random Forest,847,MCAR,0.5,year,downstream_performance_mean,F1_macro,0.8398632850555302,0.0,0.8409128824581237,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.5
718,Mean/Mode,847,MNAR,0.01,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.01
722,Mean/Mode,847,MNAR,0.1,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.1
726,Mean/Mode,847,MNAR,0.3,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.3
730,Mean/Mode,847,MNAR,0.5,year,downstream_performance_mean,F1_macro,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.5
735,KNN,871,MAR,0.01,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.01
740,KNN,871,MAR,0.1,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.1
744,KNN,871,MAR,0.3,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.3
748,KNN,871,MAR,0.5,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.5
753,VAE,871,MCAR,0.01,RIDGE,downstream_performance_mean,F1_macro,0.507188130122704,0.0,0.507188130122704,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.01
757,KNN,871,MCAR,0.1,RIDGE,downstream_performance_mean,F1_macro,0.5170361769294967,0.0,0.5161489297198901,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.1
761,VAE,871,MCAR,0.3,RIDGE,downstream_performance_mean,F1_macro,0.5240560214550253,0.0,0.5223057073154286,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.3
765,VAE,871,MCAR,0.5,RIDGE,downstream_performance_mean,F1_macro,0.5215578490439985,0.0,0.5120369864213603,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.5
767,KNN,871,MNAR,0.01,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.01
772,KNN,871,MNAR,0.1,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.1
776,KNN,871,MNAR,0.3,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.3
780,KNN,871,MNAR,0.5,RIDGE,downstream_performance_mean,F1_macro,0.513630363206711,0.0,0.513630363206711,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.5
782,Mean/Mode,881,MAR,0.01,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.01
784,Mean/Mode,881,MAR,0.1,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.1
786,Mean/Mode,881,MAR,0.3,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.3
788,Mean/Mode,881,MAR,0.5,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.5
790,Mean/Mode,881,MCAR,0.01,x3,downstream_performance_mean,F1_macro,0.9940012159481646,0.0,0.9936611035087624,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.01
793,KNN,881,MCAR,0.1,x3,downstream_performance_mean,F1_macro,0.9809514928037892,0.0,0.9803064601332192,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.1
795,KNN,881,MCAR,0.3,x3,downstream_performance_mean,F1_macro,0.9646843886852654,0.0,0.9647387716377578,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.3
797,KNN,881,MCAR,0.5,x3,downstream_performance_mean,F1_macro,0.96122818191732,0.0,0.9613070917821724,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.5
798,Mean/Mode,881,MNAR,0.01,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.01
800,Mean/Mode,881,MNAR,0.1,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.1
802,Mean/Mode,881,MNAR,0.3,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.3
804,Mean/Mode,881,MNAR,0.5,x3,downstream_performance_mean,F1_macro,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.5
806,Mean/Mode,901,MAR,0.01,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.01
808,Mean/Mode,901,MAR,0.1,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.1
810,Mean/Mode,901,MAR,0.3,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.3
812,Mean/Mode,901,MAR,0.5,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.5
815,Mean/Mode,901,MCAR,0.01,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382544469819,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.01
817,Mean/Mode,901,MCAR,0.1,X2,downstream_performance_mean,F1_macro,0.8377483224079304,0.0,0.8376256644737614,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.1
819,Mean/Mode,901,MCAR,0.3,X2,downstream_performance_mean,F1_macro,0.8335786092212674,0.0,0.8319421721470547,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.3
821,Mean/Mode,901,MCAR,0.5,X2,downstream_performance_mean,F1_macro,0.8283047544584723,0.0,0.8264652132611254,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.5
822,Mean/Mode,901,MNAR,0.01,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.01
824,Mean/Mode,901,MNAR,0.1,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.1
826,Mean/Mode,901,MNAR,0.3,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.3
828,Mean/Mode,901,MNAR,0.5,X2,downstream_performance_mean,F1_macro,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.5
830,Mean/Mode,923,MAR,0.01,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.01
834,Mean/Mode,923,MAR,0.1,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.1
838,Mean/Mode,923,MAR,0.3,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.3
842,Mean/Mode,923,MAR,0.5,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.5
849,Random Forest,923,MCAR,0.01,isns,downstream_performance_mean,F1_macro,0.99533155667879,0.0,0.9951372302181104,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.01
853,KNN,923,MCAR,0.1,isns,downstream_performance_mean,F1_macro,0.9859787694728052,0.0,0.9857858442735256,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.1
857,VAE,923,MCAR,0.3,isns,downstream_performance_mean,F1_macro,0.9516013766797466,0.0,0.9506590522703046,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.3
861,Random Forest,923,MCAR,0.5,isns,downstream_performance_mean,F1_macro,0.9488186221743812,0.0,0.9474838963196952,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.5
862,Mean/Mode,923,MNAR,0.01,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.01
866,Mean/Mode,923,MNAR,0.1,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.1
870,Mean/Mode,923,MNAR,0.3,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.3
874,Mean/Mode,923,MNAR,0.5,isns,downstream_performance_mean,F1_macro,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.5
879,Mean/Mode,1046,MAR,0.01,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.01
883,Mean/Mode,1046,MAR,0.1,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.1
887,Mean/Mode,1046,MAR,0.3,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.3
891,Mean/Mode,1046,MAR,0.5,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.5
897,Random Forest,1046,MCAR,0.01,end,downstream_performance_mean,F1_macro,0.7900120579000652,0.0,0.7904583486810877,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.01
901,VAE,1046,MCAR,0.1,end,downstream_performance_mean,F1_macro,0.7962324225557268,0.0,0.795111321719217,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.1
905,VAE,1046,MCAR,0.3,end,downstream_performance_mean,F1_macro,0.7955933765972203,0.0,0.7915507334374013,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.3
909,Random Forest,1046,MCAR,0.5,end,downstream_performance_mean,F1_macro,0.7979544941781191,0.0,0.7914053535991942,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.5
911,Mean/Mode,1046,MNAR,0.01,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.01
915,Mean/Mode,1046,MNAR,0.1,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.1
919,Mean/Mode,1046,MNAR,0.3,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.3
923,Mean/Mode,1046,MNAR,0.5,end,downstream_performance_mean,F1_macro,0.790904531615149,0.0,0.7910531156720516,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.5
926,Mean/Mode,1120,MAR,0.01,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.01
929,Mean/Mode,1120,MAR,0.1,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.1
932,Mean/Mode,1120,MAR,0.3,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.3
935,Mean/Mode,1120,MAR,0.5,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.5
940,Random Forest,1120,MCAR,0.01,fAlpha:,downstream_performance_mean,F1_macro,0.7597800189319551,0.0,0.7598164154316077,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.01
943,KNN,1120,MCAR,0.1,fAlpha:,downstream_performance_mean,F1_macro,0.756727668473657,0.0,0.7584179057263163,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.1
946,Mean/Mode,1120,MCAR,0.3,fAlpha:,downstream_performance_mean,F1_macro,0.7576368022616414,0.0,0.7554883630995496,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.3
949,Random Forest,1120,MCAR,0.5,fAlpha:,downstream_performance_mean,F1_macro,0.7552502638263361,0.0,0.7557145287912591,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.5
950,Mean/Mode,1120,MNAR,0.01,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.01
953,Mean/Mode,1120,MNAR,0.1,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.1
956,Mean/Mode,1120,MNAR,0.3,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.3
959,Mean/Mode,1120,MNAR,0.5,fAlpha:,downstream_performance_mean,F1_macro,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.5
962,Mean/Mode,1193,MAR,0.01,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.01
964,Mean/Mode,1193,MAR,0.1,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.1
966,Mean/Mode,1193,MAR,0.3,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.3
968,Mean/Mode,1193,MAR,0.5,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.5
971,KNN,1193,MCAR,0.01,UI,downstream_performance_mean,RMSE,950.121678116228,0.0,950.0329761831672,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.01
973,KNN,1193,MCAR,0.1,UI,downstream_performance_mean,RMSE,955.7483532223912,0.0,955.698263584632,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.1
975,KNN,1193,MCAR,0.3,UI,downstream_performance_mean,RMSE,968.911200696634,0.0,969.2123944662416,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.3
977,KNN,1193,MCAR,0.5,UI,downstream_performance_mean,RMSE,984.5105856795944,0.0,984.0677320287268,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.5
978,Mean/Mode,1193,MNAR,0.01,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.01
980,Mean/Mode,1193,MNAR,0.1,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.1
982,Mean/Mode,1193,MNAR,0.3,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.3
984,Mean/Mode,1193,MNAR,0.5,UI,downstream_performance_mean,RMSE,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.5
987,Mean/Mode,1199,MAR,0.01,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.01
989,Mean/Mode,1199,MAR,0.1,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.1
