,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
568,VAE,737,MCAR,0.01,INCOME,downstream_performance_mean,Classification Tasks,0.8214395630258187,0.0,0.8203668166025254,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MCAR - 0.01
572,Mean/Mode,737,MCAR,0.1,INCOME,downstream_performance_mean,Classification Tasks,0.8133485099337747,0.0,0.8069182902622442,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MCAR - 0.1
576,Random Forest,737,MCAR,0.3,INCOME,downstream_performance_mean,Classification Tasks,0.7668514999935372,0.0,0.7668126503610351,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MCAR - 0.3
580,Mean/Mode,737,MCAR,0.5,INCOME,downstream_performance_mean,Classification Tasks,0.7375833106857682,0.0,0.7420412911148923,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MCAR - 0.5
584,Mean/Mode,737,MNAR,0.01,INCOME,downstream_performance_mean,Classification Tasks,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.01
588,Mean/Mode,737,MNAR,0.1,INCOME,downstream_performance_mean,Classification Tasks,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.1
592,Mean/Mode,737,MNAR,0.3,INCOME,downstream_performance_mean,Classification Tasks,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.3
596,Mean/Mode,737,MNAR,0.5,INCOME,downstream_performance_mean,Classification Tasks,0.8278136100568401,0.0,0.8278136100568401,0,space_ga,1566.0,1541.0,7.0,3107.0,6.0,1.0,,1.0,MNAR - 0.5
600,KNN,803,MAR,0.01,RollRate,downstream_performance_mean,Classification Tasks,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.01
604,VAE,803,MAR,0.1,RollRate,downstream_performance_mean,Classification Tasks,0.9416505828384936,0.0,0.941880801202808,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.1
608,VAE,803,MAR,0.3,RollRate,downstream_performance_mean,Classification Tasks,0.9423495236386082,0.0,0.941880801202808,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.3
612,KNN,803,MAR,0.5,RollRate,downstream_performance_mean,Classification Tasks,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MAR - 0.5
616,VAE,803,MCAR,0.01,RollRate,downstream_performance_mean,Classification Tasks,0.9430565928905782,0.0,0.9425906073042984,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.01
620,Mean/Mode,803,MCAR,0.1,RollRate,downstream_performance_mean,Classification Tasks,0.9402445727864092,0.0,0.9397787534196596,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.1
624,VAE,803,MCAR,0.3,RollRate,downstream_performance_mean,Classification Tasks,0.9255430242272348,0.0,0.9264796460843966,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.3
628,VAE,803,MCAR,0.5,RollRate,downstream_performance_mean,Classification Tasks,0.9017738180286669,0.0,0.9124837178921926,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MCAR - 0.5
632,KNN,803,MNAR,0.01,RollRate,downstream_performance_mean,Classification Tasks,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.01
636,KNN,803,MNAR,0.1,RollRate,downstream_performance_mean,Classification Tasks,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.1
640,KNN,803,MNAR,0.3,RollRate,downstream_performance_mean,Classification Tasks,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.3
644,KNN,803,MNAR,0.5,RollRate,downstream_performance_mean,Classification Tasks,0.9416505828384936,0.0,0.9418835631051986,5,delta_ailerons,3783.0,3346.0,6.0,7129.0,5.0,1.0,,1.0,MNAR - 0.5
648,Mean/Mode,823,MAR,0.01,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.01
652,Mean/Mode,823,MAR,0.1,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.1
656,Mean/Mode,823,MAR,0.3,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.3
659,Mean/Mode,823,MAR,0.5,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MAR - 0.5
662,Mean/Mode,823,MCAR,0.01,total_rooms,downstream_performance_mean,Classification Tasks,0.9636689814814816,0.0,0.9644965450785308,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.01
665,Mean/Mode,823,MCAR,0.1,total_rooms,downstream_performance_mean,Classification Tasks,0.9601328903654484,0.0,0.95966791435219,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.1
668,Mean/Mode,823,MCAR,0.3,total_rooms,downstream_performance_mean,Classification Tasks,0.9477770191936185,0.0,0.9480859930914182,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.3
671,Random Forest,823,MCAR,0.5,total_rooms,downstream_performance_mean,Classification Tasks,0.9388176386205396,0.0,0.9391331418730876,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MCAR - 0.5
674,Mean/Mode,823,MNAR,0.01,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.01
677,Mean/Mode,823,MNAR,0.1,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.1
680,Mean/Mode,823,MNAR,0.3,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.3
683,Mean/Mode,823,MNAR,0.5,total_rooms,downstream_performance_mean,Classification Tasks,0.9661408746313483,0.0,0.9661408746313483,24,houses,11726.0,8914.0,9.0,20640.0,8.0,1.0,,1.0,MNAR - 0.5
686,Mean/Mode,847,MAR,0.01,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.01
690,Mean/Mode,847,MAR,0.1,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.1
694,Mean/Mode,847,MAR,0.3,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.3
698,Mean/Mode,847,MAR,0.5,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MAR - 0.5
702,Random Forest,847,MCAR,0.01,year,downstream_performance_mean,Classification Tasks,0.8398632850555302,0.0,0.8398632850555302,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.01
706,Random Forest,847,MCAR,0.1,year,downstream_performance_mean,Classification Tasks,0.847558855033688,0.0,0.8473010269668378,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.1
710,VAE,847,MCAR,0.3,year,downstream_performance_mean,Classification Tasks,0.8429135081973297,0.0,0.8378022808733313,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.3
714,VAE,847,MCAR,0.5,year,downstream_performance_mean,Classification Tasks,0.8383636684107018,0.0,0.8388284722253854,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MCAR - 0.5
718,Mean/Mode,847,MNAR,0.01,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.01
722,Mean/Mode,847,MNAR,0.1,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.1
726,Mean/Mode,847,MNAR,0.3,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.3
730,Mean/Mode,847,MNAR,0.5,year,downstream_performance_mean,Classification Tasks,0.8406385013113177,0.0,0.8406385013113177,15,wind,3501.0,3073.0,15.0,6574.0,14.0,1.0,,1.0,MNAR - 0.5
734,Mean/Mode,871,MAR,0.01,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.01
738,Mean/Mode,871,MAR,0.1,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.1
742,Mean/Mode,871,MAR,0.3,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.3
746,Mean/Mode,871,MAR,0.5,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MAR - 0.5
750,KNN,871,MCAR,0.01,RIDGE,downstream_performance_mean,Classification Tasks,0.5068181818181818,0.0,0.5059343434343434,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.01
754,Mean/Mode,871,MCAR,0.1,RIDGE,downstream_performance_mean,Classification Tasks,0.4761559900805407,0.0,0.4792524122948007,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.1
758,KNN,871,MCAR,0.3,RIDGE,downstream_performance_mean,Classification Tasks,0.519747246155524,0.0,0.5180388338425038,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.3
762,Random Forest,871,MCAR,0.5,RIDGE,downstream_performance_mean,Classification Tasks,0.4735042735042735,0.0,0.4684964704844345,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MCAR - 0.5
766,Mean/Mode,871,MNAR,0.01,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.01
770,Mean/Mode,871,MNAR,0.1,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.1
774,Mean/Mode,871,MNAR,0.3,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.3
778,Mean/Mode,871,MNAR,0.5,RIDGE,downstream_performance_mean,Classification Tasks,0.512487182486976,0.0,0.512487182486976,1,pollen,1924.0,1924.0,6.0,3848.0,5.0,1.0,,1.0,MNAR - 0.5
782,Mean/Mode,881,MAR,0.01,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.01
784,Mean/Mode,881,MAR,0.1,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.1
786,Mean/Mode,881,MAR,0.3,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.3
788,Mean/Mode,881,MAR,0.5,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MAR - 0.5
790,Mean/Mode,881,MCAR,0.01,x3,downstream_performance_mean,Classification Tasks,0.9940012159481646,0.0,0.9936611035087624,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.01
792,Mean/Mode,881,MCAR,0.1,x3,downstream_performance_mean,Classification Tasks,0.98069779823302,0.0,0.9801795962022014,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.1
794,Mean/Mode,881,MCAR,0.3,x3,downstream_performance_mean,Classification Tasks,0.964424764928164,0.0,0.9645222586816066,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.3
796,Mean/Mode,881,MCAR,0.5,x3,downstream_performance_mean,Classification Tasks,0.9612244774818376,0.0,0.9612616059575042,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MCAR - 0.5
798,Mean/Mode,881,MNAR,0.01,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.01
800,Mean/Mode,881,MNAR,0.1,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.1
802,Mean/Mode,881,MNAR,0.3,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.3
804,Mean/Mode,881,MNAR,0.5,x3,downstream_performance_mean,Classification Tasks,0.9903253055588184,0.0,0.9903253055588184,39,mv,24321.0,16447.0,11.0,40768.0,7.0,4.0,,1.0,MNAR - 0.5
806,Mean/Mode,901,MAR,0.01,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.01
808,Mean/Mode,901,MAR,0.1,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.1
810,Mean/Mode,901,MAR,0.3,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.3
812,Mean/Mode,901,MAR,0.5,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MAR - 0.5
814,KNN,901,MCAR,0.01,X2,downstream_performance_mean,Classification Tasks,0.8393426442468046,0.0,0.8391382512251866,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.01
816,KNN,901,MCAR,0.1,X2,downstream_performance_mean,Classification Tasks,0.8371350602096509,0.0,0.8372577150646626,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.1
818,KNN,901,MCAR,0.3,X2,downstream_performance_mean,Classification Tasks,0.8327197750581116,0.0,0.8311650868077409,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.3
820,KNN,901,MCAR,0.5,X2,downstream_performance_mean,Classification Tasks,0.8274462133487944,0.0,0.8251565948873165,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MCAR - 0.5
822,Mean/Mode,901,MNAR,0.01,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.01
824,Mean/Mode,901,MNAR,0.1,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.1
826,Mean/Mode,901,MNAR,0.3,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.3
828,Mean/Mode,901,MNAR,0.5,X2,downstream_performance_mean,Classification Tasks,0.8392200122985125,0.0,0.8391382512202679,38,fried,20427.0,20341.0,11.0,40768.0,10.0,1.0,,1.0,MNAR - 0.5
830,Mean/Mode,923,MAR,0.01,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.01
834,Mean/Mode,923,MAR,0.1,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.1
838,Mean/Mode,923,MAR,0.3,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.3
842,Mean/Mode,923,MAR,0.5,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MAR - 0.5
846,VAE,923,MCAR,0.01,isns,downstream_performance_mean,Classification Tasks,0.9819271847524634,0.0,0.9823146324720164,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.01
850,VAE,923,MCAR,0.1,isns,downstream_performance_mean,Classification Tasks,0.9836568298868146,0.0,0.9784276228917972,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.1
854,Mean/Mode,923,MCAR,0.3,isns,downstream_performance_mean,Classification Tasks,0.9225232198142416,0.0,0.9210019072983324,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.3
858,VAE,923,MCAR,0.5,isns,downstream_performance_mean,Classification Tasks,0.9115160330222348,0.0,0.914767383779869,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MCAR - 0.5
862,Mean/Mode,923,MNAR,0.01,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.01
866,Mean/Mode,923,MNAR,0.1,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.1
870,Mean/Mode,923,MNAR,0.3,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.3
874,Mean/Mode,923,MNAR,0.5,isns,downstream_performance_mean,Classification Tasks,0.9929893847364024,0.0,0.9929893847364024,6,visualizing_soil,4753.0,3888.0,5.0,8641.0,3.0,2.0,,1.0,MNAR - 0.5
878,VAE,1046,MAR,0.01,end,downstream_performance_mean,Classification Tasks,0.7904584565280489,0.0,0.7904584565280489,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.01
882,VAE,1046,MAR,0.1,end,downstream_performance_mean,Classification Tasks,0.7904584565280489,0.0,0.7904584565280489,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.1
886,VAE,1046,MAR,0.3,end,downstream_performance_mean,Classification Tasks,0.790904531615149,0.0,0.790904531615149,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.3
890,VAE,1046,MAR,0.5,end,downstream_performance_mean,Classification Tasks,0.790904531615149,0.0,0.790904531615149,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MAR - 0.5
894,KNN,1046,MCAR,0.01,end,downstream_performance_mean,Classification Tasks,0.7900120579000652,0.0,0.7900751897279109,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.01
898,KNN,1046,MCAR,0.1,end,downstream_performance_mean,Classification Tasks,0.7940878709441971,0.0,0.7908909181153306,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.1
902,Mean/Mode,1046,MCAR,0.3,end,downstream_performance_mean,Classification Tasks,0.7916690488670133,0.0,0.7881116693269427,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.3
906,Mean/Mode,1046,MCAR,0.5,end,downstream_performance_mean,Classification Tasks,0.7940466054576238,0.0,0.7860556406312816,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MCAR - 0.5
910,VAE,1046,MNAR,0.01,end,downstream_performance_mean,Classification Tasks,0.790904531615149,0.0,0.790904531615149,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.01
914,VAE,1046,MNAR,0.1,end,downstream_performance_mean,Classification Tasks,0.7904584565280489,0.0,0.7904584565280489,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.1
918,VAE,1046,MNAR,0.3,end,downstream_performance_mean,Classification Tasks,0.790904531615149,0.0,0.790904531615149,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.3
922,VAE,1046,MNAR,0.5,end,downstream_performance_mean,Classification Tasks,0.790904531615149,0.0,0.790904531615149,14,mozilla4,10437.0,5108.0,6.0,15545.0,5.0,1.0,,1.0,MNAR - 0.5
926,Mean/Mode,1120,MAR,0.01,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.01
929,Mean/Mode,1120,MAR,0.1,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.1
932,Mean/Mode,1120,MAR,0.3,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.3
935,Mean/Mode,1120,MAR,0.5,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MAR - 0.5
938,Mean/Mode,1120,MCAR,0.01,fAlpha:,downstream_performance_mean,Classification Tasks,0.7595294480063149,0.0,0.7597328706812009,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.01
941,Random Forest,1120,MCAR,0.1,fAlpha:,downstream_performance_mean,Classification Tasks,0.7566168988882026,0.0,0.757744738196048,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.1
944,Random Forest,1120,MCAR,0.3,fAlpha:,downstream_performance_mean,Classification Tasks,0.7492242703533027,0.0,0.7502936159263666,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.3
947,Mean/Mode,1120,MCAR,0.5,fAlpha:,downstream_performance_mean,Classification Tasks,0.7443412092572398,0.0,0.746368167979449,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MCAR - 0.5
950,Mean/Mode,1120,MNAR,0.01,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.01
953,Mean/Mode,1120,MNAR,0.1,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.1
956,Mean/Mode,1120,MNAR,0.3,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.3
959,Mean/Mode,1120,MNAR,0.5,fAlpha:,downstream_performance_mean,Classification Tasks,0.7606412742786901,0.0,0.7606412742786901,29,MagicTelescope,12332.0,6688.0,12.0,19020.0,11.0,1.0,,1.0,MNAR - 0.5
962,Mean/Mode,1193,MAR,0.01,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.01
964,Mean/Mode,1193,MAR,0.1,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.1
966,Mean/Mode,1193,MAR,0.3,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.3
968,Mean/Mode,1193,MAR,0.5,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MAR - 0.5
970,Mean/Mode,1193,MCAR,0.01,UI,downstream_performance_mean,Regression Tasks,950.11045854872,0.0,950.0115508091652,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.01
972,Mean/Mode,1193,MCAR,0.1,UI,downstream_performance_mean,Regression Tasks,955.5159034725872,0.0,955.5615152064152,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.1
974,Mean/Mode,1193,MCAR,0.3,UI,downstream_performance_mean,Regression Tasks,968.7375464602504,0.0,968.9114087974258,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.3
