experiment,imputer,task,missing_type,missing_fraction,strategy,column,result_type,metric,train,test,baseline,corrupted,imputed
test_imputed_corrupted,KNNImputer,41027,MNAR,0.5,single_single,black_piece0_strength,impute_performance_std,MSE,5.958685733418329,2.2175277213305846,,,
test_imputed_corrupted,KNNImputer,41027,MNAR,0.5,single_single,black_piece0_strength,impute_performance_std,RMSE,0.8630730959775251,0.4885997734405222,,,
test_imputed_corrupted,KNNImputer,4552,MNAR,0.5,single_single,V2,impute_performance_std,MAE,4.8094967211650665,1.993330108935704,,,
test_imputed_corrupted,KNNImputer,4552,MNAR,0.5,single_single,V2,impute_performance_std,MSE,287.4143550502047,124.05375841283669,,,
test_imputed_corrupted,KNNImputer,4552,MNAR,0.5,single_single,V2,impute_performance_std,RMSE,3.985865669528275,1.9118965040878635,,,
test_imputed_corrupted,KNNImputer,6,MNAR,0.5,single_single,x-box,impute_performance_std,MAE,0.1715239493724807,0.1970041708526327,,,
test_imputed_corrupted,KNNImputer,6,MNAR,0.5,single_single,x-box,impute_performance_std,MSE,0.4639299176330407,0.4239113748572139,,,
test_imputed_corrupted,KNNImputer,6,MNAR,0.5,single_single,x-box,impute_performance_std,RMSE,0.1910529813341842,0.2242677950463892,,,
test_imputed_corrupted,ForestImputer,1459,MCAR,0.5,single_single,V7,impute_performance_mean,MAE,3.5668843439269406,3.6139001212020743,,,
test_imputed_corrupted,ForestImputer,1459,MCAR,0.5,single_single,V7,impute_performance_mean,MSE,27.91695488950497,28.68176446237477,,,
test_imputed_corrupted,ForestImputer,1459,MCAR,0.5,single_single,V7,impute_performance_mean,RMSE,5.283569195454052,5.355350922512632,,,
test_imputed_corrupted,ForestImputer,1481,MCAR,0.5,single_single,V2,impute_performance_mean,MAE,0.7625129978175781,0.7739079958873258,,,
test_imputed_corrupted,ForestImputer,1481,MCAR,0.5,single_single,V2,impute_performance_mean,MSE,0.9384290423783236,0.9562907610405658,,,
test_imputed_corrupted,ForestImputer,1481,MCAR,0.5,single_single,V2,impute_performance_mean,RMSE,0.9687254651677758,0.9778999321528148,,,
test_imputed_corrupted,ForestImputer,1526,MCAR,0.5,single_single,V3,impute_performance_mean,MAE,0.2304612981983093,0.2275321671754171,,,
test_imputed_corrupted,ForestImputer,1526,MCAR,0.5,single_single,V3,impute_performance_mean,MSE,0.1679449782819714,0.1509182609974073,,,
test_imputed_corrupted,ForestImputer,1526,MCAR,0.5,single_single,V3,impute_performance_mean,RMSE,0.409770558701978,0.3881346332757371,,,
test_imputed_corrupted,ForestImputer,183,MCAR,0.5,single_single,Length,impute_performance_mean,MAE,0.0132342115768463,0.0137627990430622,,,
test_imputed_corrupted,ForestImputer,183,MCAR,0.5,single_single,Length,impute_performance_mean,MSE,0.0003016316067864,0.0004318055921052,,,
test_imputed_corrupted,ForestImputer,183,MCAR,0.5,single_single,Length,impute_performance_mean,RMSE,0.017366836071799,0.0206522544421479,,,
test_imputed_corrupted,ForestImputer,184,MCAR,0.5,single_single,black_king_col,impute_performance_mean,F1_micro,0.0316639933464029,0.0318365407460204,,,
